,x,y,cell_id,population,infected_DM_0,infected_DM_1,infected_DM_2,infected_DM_3,u,var,sd,IoD,CoV,level of impact,level of uncertainity,distance in miles,Address
2095,-2.2460365,53.4303826,1.9726204682716588e+18,92,4,1,1,2,2.0,2.0,1.4142135623731,1.0,0.707106781186548,highest contaminated zone,highest uncertainity,3.0354320187862736,"Cavendish Road, West Didsbury, Manchester, Greater Manchester, England, M20 1QB, United Kingdom"
2096,-2.2460573,53.433978,3.987398267731691e+18,78,0,0,2,3,1.25,2.25,1.5,1.8,1.2,higher impacted area,highest uncertainity,3.1925980487797148,"Minehead Avenue, West Didsbury, Manchester, Greater Manchester, England, M20 1FP, United Kingdom"
2097,-2.2461613,53.4519548,-4.213934710340376e+18,99,2,3,0,0,1.25,2.25,1.5,1.8,1.2,higher impacted area,highest uncertainity,4.115250848410466,"28, Smalldale Avenue, Fallowfield Triangle, Moss Side, Manchester, Greater Manchester, England, M16 7JH, United Kingdom"
2098,-2.244485,53.4222961,-7.44977636304333e+18,111,0,1,0,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,2.823587705172552,"107, Clyde Road, West Didsbury, Manchester, Greater Manchester, England, M20 2WN, United Kingdom"
2099,-2.244609,53.4438684,3.981583439809136e+18,67,0,1,0,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,3.745611728542469,"382, Princess Road, Fallowfield Triangle, Moss Side, Manchester, Greater Manchester, England, M14 7ES, United Kingdom"
2100,-2.2446193,53.445666,3.5570461377324856e+18,26,1,0,1,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,moderately impacted area,moderate uncertainity,3.8385653167810507,"William Hulme's Grammar School, Gildridge Road, Fallowfield Triangle, Whalley Range, Manchester, Greater Manchester, England, M16 8PR, United Kingdom"
2101,-2.2447538,53.4690359,-4.4735253619167473e+18,106,0,0,0,1,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,5.167499025887339,"Loxford Street, Hulme, Manchester, Greater Manchester, England, M15 6GH, United Kingdom"
2102,-2.2835306,53.4105246,7.604098981305784e+18,104,0,0,1,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,0.5270185836066847,"Woodbridge Grove, Northern Moor, Manchester, Greater Manchester, England, M23 0NE, United Kingdom"
2103,-2.2835365,53.4114235,-5.999140228121377e+17,87,0,0,0,1,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,0.585346055956758,"Hillend Road, Northern Moor, Manchester, Greater Manchester, England, M23 0RP, United Kingdom"
2104,-2.2430008,53.4258946,-3.3333984284244106e+18,64,0,1,0,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,3.0341618131219787,"Northen Grove, West Didsbury, Manchester, Greater Manchester, England, M20 2BB, United Kingdom"
2105,-2.2430521,53.434883,3.9807403119551903e+18,93,3,3,2,2,2.5,0.333333333333333,0.577350269189626,0.133333333333333,0.23094010767585,highest contaminated zone,least uncertainity,3.390936286007834,"Heysham Avenue, West Didsbury, Manchester, Greater Manchester, England, M20 1EL, United Kingdom"
2106,-2.2430778,53.4393772,-1.3481283423118615e+18,83,1,0,0,3,1.0,2.0,1.4142135623731,2.0,1.4142135623731,higher impacted area,highest uncertainity,3.5963053995009,"Eddisbury Avenue, West Didsbury, Manchester, Greater Manchester, England, M20 1BG, United Kingdom"
2107,-2.2431086,53.4447703,-8.01770910159339e+18,74,1,0,1,2,1.0,0.666666666666667,0.816496580927726,0.666666666666667,0.816496580927726,higher impacted area,moderate uncertainity,3.8612917399925335,"15, Bowdon Avenue, Fallowfield Triangle, Moss Side, Manchester, Greater Manchester, England, M14 7HA, United Kingdom"
2108,-2.2431394,53.4501633,-3.174510123056397e+18,122,2,3,3,2,2.5,0.333333333333333,0.577350269189626,0.133333333333333,0.23094010767585,highest contaminated zone,least uncertainity,4.1428214941085075,"18, Parkside Road, Fallowfield Triangle, Moss Side, Manchester, Greater Manchester, England, M14 7JG, United Kingdom"
2109,-2.2431446,53.4510622,-1.143152487150368e+18,130,0,4,2,2,2.0,2.66666666666667,1.63299316185545,1.33333333333333,0.816496580927726,highest contaminated zone,highest uncertainity,4.191121447227118,"26, Elmswood Avenue, Fallowfield Triangle, Moss Side, Manchester, Greater Manchester, England, M14 7JR, United Kingdom"
2110,-2.243474,53.5085876,-4.0777825016731914e+18,146,0,1,0,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,7.70368258667932,"Broomfield Drive, Cheetham Hill, Manchester, Greater Manchester, England, M8 9EE, United Kingdom"
2111,-2.2415724,53.4393803,8.07569879080828e+18,85,0,1,1,1,0.75,0.25,0.5,0.333333333333333,0.666666666666667,higher impacted area,least uncertainity,3.672411845339592,"Hassall Avenue, West Didsbury, Manchester, Greater Manchester, England, M20 1PF, United Kingdom"
2112,-2.241598,53.4438745,5.684340272832868e+18,112,1,1,2,1,1.25,0.25,0.5,0.2,0.4,higher impacted area,least uncertainity,3.8876632611794624,"48, Morley Avenue, Fallowfield Triangle, Moss Side, Manchester, Greater Manchester, England, M14 7HA, United Kingdom"
2113,-2.2416439,53.4519641,-8.842763835946889e+18,68,1,0,1,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,moderately impacted area,moderate uncertainity,4.304463955960608,"12, Bowes Street, Fallowfield Triangle, Moss Side, Manchester, Greater Manchester, England, M14 4TB, United Kingdom"
2114,-2.241649,53.4528629,4.692363966296759e+18,161,2,3,0,3,2.0,2.0,1.4142135623731,1.0,0.707106781186548,highest contaminated zone,highest uncertainity,4.352733244061693,"112, Caythorpe Street, Fallowfield Triangle, Moss Side, Manchester, Greater Manchester, England, M14 4UL, United Kingdom"
2115,-2.2790352,53.4132318,-3.774935843294849e+18,87,0,1,1,1,0.75,0.25,0.5,0.333333333333333,0.666666666666667,higher impacted area,least uncertainity,0.6874948847281669,"Tipton Drive, Northern Moor, Manchester, Greater Manchester, England, M23 0FY, United Kingdom"
2116,-2.2790411,53.4141306,-7.625449010453911e+18,81,0,0,1,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,0.7486422482492576,"Stortford Drive, Northern Moor, Manchester, Greater Manchester, England, M23 0FX, United Kingdom"
2117,-2.2400062,53.4285972,2.2170348466823048e+18,105,1,0,0,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,3.3078351236242494,"2, Burton Road, West Didsbury, Manchester, Greater Manchester, England, M20 1LP, United Kingdom"
2118,-2.2400569,53.4375856,6.757535819026677e+18,82,1,1,0,1,0.75,0.25,0.5,0.333333333333333,0.666666666666667,higher impacted area,least uncertainity,3.6693909673399525,"Rudheath Avenue, West Didsbury, Manchester, Greater Manchester, England, M20 1PJ, United Kingdom"
2119,-2.2400874,53.4429787,-6.740637048820403e+18,71,0,2,1,2,1.25,0.916666666666667,0.957427107756338,0.733333333333333,0.765941686205071,higher impacted area,moderate uncertainity,3.917615814146569,"237, Wilbraham Road, Fallowfield Triangle, Moss Side, Manchester, Greater Manchester, England, M14 7EW, United Kingdom"
2120,-2.2401077,53.4465741,1.967058583868764e+18,86,1,3,0,0,1.0,2.0,1.4142135623731,2.0,1.4142135623731,higher impacted area,highest uncertainity,4.0935672988859615,"348, Platt Lane, Fallowfield Triangle, Moss Side, Manchester, Greater Manchester, England, M14 7FA, United Kingdom"
2121,-2.240133,53.4510683,3.3296605652036285e+18,136,0,0,2,4,1.5,3.66666666666667,1.91485421551268,2.44444444444444,1.27656947700845,higher impacted area,very unlikely,4.323490926056079,"166, Broadfield Road, Fallowfield Triangle, Moss Side, Manchester, Greater Manchester, England, M14 7JJ, United Kingdom"
2122,-2.2402194,53.4663485,-6.733831424505968e+18,151,0,0,2,2,1.0,1.33333333333333,1.15470053837925,1.33333333333333,1.15470053837925,higher impacted area,highest uncertainity,5.168424672440953,"Trinity Church of England High School, Higher Cambridge Street, Hulme, Manchester, Greater Manchester, England, M15 6HP, United Kingdom"
2123,-2.2774957,53.4078422,-2.624142760926696e+18,58,31,27,28,29,28.75,2.91666666666667,1.70782512765993,0.101449275362319,0.0594026131359977,highest contaminated zone,least uncertainity,0.3786618548474559,"Carloon Road, Sale Circle, Northern Moor, Manchester, Greater Manchester, England, M23 0PE, United Kingdom"
2124,-2.2385718,53.441184,-2.5117946724599327e+18,29,0,1,0,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,3.9096673975705465,"Fallowfield Loop, Fallowfield Triangle, Fallowfield, Manchester, Greater Manchester, England, M21 7TE, United Kingdom"
2125,-2.2385819,53.4429817,-2.685298182123654e+18,41,1,1,0,1,0.75,0.25,0.5,0.333333333333333,0.666666666666667,higher impacted area,least uncertainity,3.992994115382841,"St Kentigern's RC Primary School, Bethnall Drive, Fallowfield Triangle, Withington, Manchester, Greater Manchester, England, M14 7ED, United Kingdom"
2126,-2.2386121,53.4483748,-3.701475756703209e+18,181,0,2,1,1,1.0,0.666666666666667,0.816496580927726,0.666666666666667,0.816496580927726,higher impacted area,moderate uncertainity,4.254927021329257,"Horton Road, Fallowfield Triangle, Moss Side, Manchester, Greater Manchester, England, M14 7GB, United Kingdom"
2127,-2.2386424,53.4537678,-8.423021331820129e+18,120,1,1,1,1,1.0,0.0,0.0,0.0,0.0,higher impacted area,least uncertainity,4.5323280370577885,"17, Horace Barnes Close, Fallowfield Triangle, Moss Side, Manchester, Greater Manchester, England, M14 4JL, United Kingdom"
2128,-2.2388393,53.4888224,6.811481063611906e+18,129,0,0,0,1,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,6.56847768695641,"Arch 1, Corporation Street, Medieval Quarter, Strangeways, Manchester, Greater Manchester, England, M4 4DG, United Kingdom"
2129,-2.2388545,53.4915189,3.039407062871488e+18,187,0,0,1,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,6.735635090954731,"Stocks Street East, Medieval Quarter, Strangeways, Manchester, Greater Manchester, England, M8 8QN, United Kingdom"
2130,-2.2370363,53.435794,-6.739032053858921e+17,68,0,1,3,1,1.25,1.58333333333333,1.25830573921179,1.26666666666667,1.00664459136943,higher impacted area,highest uncertainity,3.756734064202288,"Old Moat Lane, Withington, Manchester, Greater Manchester, England, M20 3FL, United Kingdom"
2131,-2.2371215,53.4510743,-6.53082137377478e+18,249,4,2,3,3,3.0,0.666666666666667,0.816496580927726,0.222222222222222,0.272165526975909,highest contaminated zone,least uncertainity,4.4616317514556645,"35, Ebberstone Street, Fallowfield Triangle, Moss Side, Manchester, Greater Manchester, England, M14 7NQ, United Kingdom"
2132,-2.2371466,53.4555685,-3.678450097668204e+18,89,0,3,1,4,2.0,3.33333333333333,1.82574185835055,1.66666666666667,0.912870929175277,highest contaminated zone,highest uncertainity,4.693996872726314,"2, Mary Barton Fields, Moss Side, Manchester, Greater Manchester, England, M14 4ER, United Kingdom"
2133,-2.2744814,53.4069504,6.195611650876767e+18,5,1,2,1,2,1.5,0.333333333333333,0.577350269189626,0.222222222222222,0.38490017945975,higher impacted area,least uncertainity,0.4962796015384326,"Wythenshawe Road, Northenden, Manchester, Greater Manchester, England, M23 0PB, United Kingdom"
2134,-2.272983,53.4078526,4.915496558706316e+18,36,8,6,1,2,4.25,10.9166666666667,3.30403793359983,2.56862745098039,0.777420690258785,highest contaminated zone,very unlikely,0.6170629117617082,"Shevington Gardens, Northern Moor, Manchester, Greater Manchester, England, M23 0BJ, United Kingdom"
2135,-2.2730175,53.4132457,-4.782145369997311e+18,80,13,7,9,14,10.75,10.9166666666667,3.30403793359983,1.01550387596899,0.307352365916264,highest contaminated zone,highest uncertainity,0.8629589699727461,"Milburn Avenue, Northern Moor, Manchester, Greater Manchester, England, M23 0FB, United Kingdom"
2136,-2.2354863,53.4277074,3.940474903931937e+18,84,1,0,0,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,3.547863811619816,"Goulden Road, West Didsbury, Manchester, Greater Manchester, England, M20 3JW, United Kingdom"
2137,-2.2355212,53.4339993,-5.172998586944796e+18,68,1,0,1,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,moderately impacted area,moderate uncertainity,3.770635191215388,"Farrington Avenue, Withington, Manchester, Greater Manchester, England, M20 1ER, United Kingdom"
2138,-2.2355809,53.4447854,-7.262617660622096e+18,87,1,1,0,1,0.75,0.25,0.5,0.333333333333333,0.666666666666667,higher impacted area,least uncertainity,4.229736256912379,"8, Thornleigh Road, Fallowfield Triangle, Fallowfield, Manchester, Greater Manchester, England, M14 7RE, United Kingdom"
2139,-2.2356207,53.4519761,-3.350911921350976e+17,115,2,3,2,1,2.0,0.666666666666667,0.816496580927726,0.333333333333333,0.408248290463863,highest contaminated zone,least uncertainity,4.577714786396425,"Billsborrow Road, Fallowfield Triangle, Moss Side, Manchester, Greater Manchester, England, M14 7TH, United Kingdom"
2140,-2.2356257,53.4528749,-3.3013989678452444e+18,79,1,1,0,3,1.25,1.58333333333333,1.25830573921179,1.26666666666667,1.00664459136943,higher impacted area,highest uncertainity,4.623116237717217,"314-336, Claremont Road, Fallowfield Triangle, Moss Side, Manchester, Greater Manchester, England, M14 7NB, United Kingdom"
2141,-2.2357902,53.4825366,8.108149621407958e+18,200,0,1,1,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,moderately impacted area,moderate uncertainity,6.283310632951259,"Cow, 61, Church Street, Northern Quarter, City Centre, Manchester, Greater Manchester, England, M4 1PD, United Kingdom"
2142,-2.23597,53.5148946,6.960597233503667e+18,291,0,0,1,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,8.294480581953668,"Brookfield Road, Crumpsall, Manchester, Greater Manchester, England, M8 5SE, United Kingdom"
2143,-2.2714959,53.4105526,-1.4619726709233912e+18,27,5,4,5,5,4.75,0.25,0.5,0.0526315789473684,0.105263157894737,highest contaminated zone,least uncertainity,0.8063864335777682,"The Manchester College, Northenden Campus, Shevington Gardens, Northern Moor, Manchester, Greater Manchester, England, M23 0BJ, United Kingdom"
2144,-2.2340111,53.4331034,6.117293813175571e+18,46,1,0,0,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,3.824028947706288,"Whitchurch Road, Withington, Manchester, Greater Manchester, England, M20 1FX, United Kingdom"
2145,-2.234105,53.4501814,-6.75658591883211e+17,176,1,4,0,4,2.25,4.25,2.06155281280883,1.88888888888889,0.916245694581702,highest contaminated zone,highest uncertainity,4.561140803523474,"Thornton Road, Fallowfield Triangle, Moss Side, Manchester, Greater Manchester, England, M14 7WT, United Kingdom"
2146,-2.2342734,53.4807419,5.70577995486126e+18,44,0,0,0,1,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,6.229263581815826,"Piccadilly, City Centre, Manchester, Greater Manchester, England, M1 2AG, United Kingdom"
2147,-2.2342784,53.4816407,3.041309253189668e+18,44,1,0,0,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,6.282345451161964,"Cherrys Massage, 16, Little Lever Street, Northern Quarter, City Centre, Manchester, Greater Manchester, England, M1 1HR, United Kingdom"
2148,-2.2342932,53.4843372,4.311328640467841e+18,155,0,2,0,0,0.5,1.0,1.0,2.0,2.0,moderately impacted area,highest uncertainity,6.442566044591278,"Whittle Street, Northern Quarter, City Centre, Manchester, Greater Manchester, England, M4 1LT, United Kingdom"
2149,-2.2684873,53.4105594,4.12558648965569e+18,44,0,1,1,2,1.0,0.666666666666667,0.816496580927726,0.666666666666667,0.816496580927726,higher impacted area,moderate uncertainity,0.9795076434790998,"Fairmead Road, Northenden, Manchester, Greater Manchester, England, M23 0DS, United Kingdom"
2150,-2.2686063,53.4294351,1.122026596768138e+18,86,0,0,1,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,1.982000618164605,"Floyd Avenue, Chorlton-cum-Hardy, Manchester, Greater Manchester, England, M21 7LU, United Kingdom"
2151,-2.268612,53.430334,-1.9027633952132849e+18,86,0,0,0,1,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,2.0382431188380554,"Larmuth Avenue, Chorlton-cum-Hardy, Manchester, Greater Manchester, England, M21 7LY, United Kingdom"
2152,-2.2325354,53.4384994,2.5466105563237146e+17,103,1,1,2,1,1.25,0.25,0.5,0.2,0.4,higher impacted area,least uncertainity,4.117965357431594,"Cleaning Please, 47, Mauldeth Road West, Withington, Manchester, Greater Manchester, England, M20 3FQ, United Kingdom"
2153,-2.2325796,53.446589,6.372824767379344e+18,80,2,2,1,0,1.25,0.916666666666667,0.957427107756338,0.733333333333333,0.765941686205071,higher impacted area,moderate uncertainity,4.467038926536281,"2, Bucklow Avenue, Fallowfield Triangle, Fallowfield, Manchester, Greater Manchester, England, M14 7AR, United Kingdom"
2154,-2.2670788,53.4258431,3.914647869090168e+17,63,1,1,2,1,1.25,0.25,0.5,0.2,0.4,higher impacted area,least uncertainity,1.8130443493045558,"Barlow Hall Road, Manchester, Greater Manchester, England, M21 7QF, United Kingdom"
2155,-2.2310057,53.4340081,5.156582636885569e+18,72,0,0,1,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,moderately impacted area,moderate uncertainity,4.033245577409775,"44, Hill Street, Withington, Manchester, Greater Manchester, England, M20 3HA, United Kingdom"
2156,-2.231035,53.4394012,-1.8155314539468657e+18,78,1,3,0,1,1.25,1.58333333333333,1.25830573921179,1.26666666666667,1.00664459136943,higher impacted area,highest uncertainity,4.238439675364507,"Victoria Road, Ladybarn, Withington, Manchester, Greater Manchester, England, M14 6AX, United Kingdom"
2157,-2.2310545,53.4429965,-6.324197541620139e+18,68,3,0,0,0,0.75,2.25,1.5,3.0,2.0,higher impacted area,very unlikely,4.38747396334531,"56, Whitebrook Road, Fallowfield Triangle, Fallowfield, Manchester, Greater Manchester, England, M14 6EF, United Kingdom"
2158,-2.231074,53.4465919,3.596856918968454e+18,74,0,1,0,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,4.545190294313196,"21, Whitmore Road, Fallowfield Triangle, Fallowfield, Manchester, Greater Manchester, England, M14 7RF, United Kingdom"
2159,-2.2311033,53.4519849,6.309636384403672e+18,245,1,3,2,4,2.5,1.66666666666667,1.29099444873581,0.666666666666667,0.516397779494322,highest contaminated zone,moderate uncertainity,4.796143507846605,"32, Letchworth Street, Fallowfield Triangle, Fallowfield, Manchester, Greater Manchester, England, M14 7PE, United Kingdom"
